symbol,organ_name,exchange,industry_name,sector_group,sleeve,status,hard_gate,qualitative_overlay,composite_score,quality_score,valuation_score,catalyst_score,technical_score,market_cap_bil,avg_value_20d_bil,close_price,current_price_k,target_price_k,stop_price_k,buy_zone_low_k,buy_zone_high_k,upside_pct,downside_pct,risk_reward,rr_min,atr20_k,support20_k,history_last_date,history_last_time,action_note,market_price_time,pe_ratio,pb_ratio,roe_use,roa_use,earnings_growth_use,price_vs_sma20,price_vs_sma50,return_20d,volatility_20d,latest_ratio_period
VIX,CTCP Chứng khoán VIX,HOSE,Chứng khoán,securities,FTSE/Securities Beta,BUY,PASS,,86.80224950550571,93.87955182072831,72.85714285714286,96.42857142857143,84.55353583714884,44227.6942846,749.249643,18050.0,18.05,23.465000000000003,15.884,17.689,18.411,0.30000000000000004,0.12,2.5000000000000004,2.5,0.8224999999999998,16.3,2026-05-29,2026-05-29T00:00:00,Buy in tranches if price remains in buy zone,1780022289944.0,6.22,1.61,28.56,19.55,1046.8,0.003614122880177817,0.04208763928179682,0.058651026392961825,0.4468808257332934,2026-Q1
